Entity,Code,Year,Richest 1%,Next 9%,Middle 40%,Poorest 50%,Life expectancy
Germany,DEU,2006,12.73,22.18,44.4,20.69,79.5862
Germany,DEU,2007,13.91,22.77,43.11,20.21,79.7306
Germany,DEU,2008,13.75,22.6,43.43,20.22,79.8161
Germany,DEU,2009,13.36,23.61,43.07,19.95,79.9151
Germany,DEU,2010,12.59,23.36,43.78,20.28,80.0814
Germany,DEU,2011,12.83,23.48,43.75,19.94,80.3549
Germany,DEU,2012,12.26,23.34,44.49,19.91,80.5017
Germany,DEU,2013,12.9,24.3,43.88,18.91,80.454
Germany,DEU,2014,12.94,24.58,43.51,18.97,80.9056
Germany,DEU,2015,12.99,24.51,43.44,19.05,80.5658
Germany,DEU,2016,12.9,24.439999,43.29,19.37,80.8371
Germany,DEU,2017,13.6,23.99,43.079998,19.33,80.9371
Germany,DEU,2022,12.76,23.999998,43.32,19.92,80.5796
Germany,DEU,2023,12.72,24.01,43.34,19.93,81.3777
Ghana,GHA,1987,13.6,33.09,38.24,15.07,53.8179
Ghana,GHA,1991,13.56,34.86,37.0,14.59,55.722
Ghana,GHA,2005,15.72,33.68,37.4,13.2,59.6381
Ghana,GHA,2012,14.26,33.69,38.75,13.3,61.9954
Ghana,GHA,2016,15.14,33.42,38.59,12.84,63.5216
Ghana,GHA,2022,15.08,33.44,38.64,12.84,65.246
Ghana,GHA,2023,15.08,33.44,38.64,12.84,65.4979
Gibraltar,GIB,1980,9.08,23.14,47.32,20.46,73.7548
Gibraltar,GIB,1981,9.05,23.17,47.33,20.45,73.9989
Gibraltar,GIB,1982,9.02,23.16,47.510002,20.32,74.325
Gibraltar,GIB,1983,9.13,23.17,47.19,20.51,74.613
Gibraltar,GIB,1984,9.34,23.32,47.03,20.31,74.9349
Gibraltar,GIB,1985,9.37,23.5,47.24,19.89,75.2316
Gibraltar,GIB,1986,9.34,23.18,47.3,20.17,75.5571
Gibraltar,GIB,1987,9.27,23.23,47.19,20.31,75.8713
Gibraltar,GIB,1988,9.33,23.109999,46.74,20.82,76.1795
Gibraltar,GIB,1989,9.43,23.17,46.69,20.71,76.4744
Gibraltar,GIB,1990,9.22,23.28,46.56,20.93,76.8143
Gibraltar,GIB,1991,9.14,23.16,46.64,21.05,77.1177
Gibraltar,GIB,1992,9.51,23.69,46.239998,20.55,77.412
Gibraltar,GIB,1993,9.63,23.82,46.67,19.88,77.7223
Gibraltar,GIB,1994,10.07,24.1,46.45,19.37,78.0515
Gibraltar,GIB,1995,9.75,24.11,46.59,19.56,78.345
Gibraltar,GIB,1996,10.08,23.95,46.44,19.53,78.6957
Gibraltar,GIB,1997,10.68,24.13,45.989998,19.19,79.0973
Gibraltar,GIB,1998,10.81,24.14,45.789997,19.26,79.4765
Gibraltar,GIB,1999,10.88,24.11,45.76,19.24,79.8124
Gibraltar,GIB,2000,11.3,24.27,45.52,18.92,80.1446
Gibraltar,GIB,2001,10.86,24.250002,45.96,18.93,80.4187
Gibraltar,GIB,2002,10.5,24.11,46.2,19.19,80.5898
Gibraltar,GIB,2003,10.75,24.01,46.37,18.87,80.7126
Gibraltar,GIB,2004,11.16,23.88,46.88,18.08,80.8559
Gibraltar,GIB,2005,11.34,23.94,46.399998,18.32,80.9906
Gibraltar,GIB,2006,12.0,23.980001,45.87,18.16,81.1033
Gibraltar,GIB,2007,11.98,24.089998,45.52,18.4,81.2695
Gibraltar,GIB,2008,10.78,23.46,46.6,19.16,81.5414
Gibraltar,GIB,2009,9.88,23.6,47.02,19.5,81.8073
Gibraltar,GIB,2010,10.93,24.21,46.43,18.43,82.0797
Gibraltar,GIB,2011,10.88,24.18,46.62,18.33,82.3334
Gibraltar,GIB,2012,10.25,24.150002,47.170002,18.44,82.5267
Gibraltar,GIB,2013,10.4,24.23,47.170002,18.19,82.5861
Gibraltar,GIB,2014,10.85,24.240002,46.85,18.06,82.6444
Gibraltar,GIB,2015,10.66,24.330002,46.92,18.09,82.6682
Gibraltar,GIB,2016,10.77,24.36,46.69,18.19,82.741
Gibraltar,GIB,2017,10.78,24.5,46.41,18.32,82.8576
Gibraltar,GIB,2018,10.83,24.42,46.27,18.49,83.0279
Gibraltar,GIB,2019,10.49,24.529999,46.309998,18.68,83.1834
Gibraltar,GIB,2020,10.58,24.28,46.54,18.6,83.0698
Gibraltar,GIB,2021,11.4,24.13,46.03,18.44,80.2743
Gibraltar,GIB,2022,11.5,24.169998,45.85,18.49,83.5167
Gibraltar,GIB,2023,11.5,24.169998,45.85,18.49,83.553
Greece,GRC,1980,9.95,26.19,44.91,18.94,74.4811
Greece,GRC,1981,10.1,27.31,44.48,18.11,74.9087
Greece,GRC,1982,9.58,26.93,44.89,18.6,75.2082
Greece,GRC,1983,8.91,26.640001,45.15,19.3,75.4972
Greece,GRC,1984,8.93,25.99,45.629997,19.45,75.7849
Greece,GRC,1985,9.24,26.22,45.64,18.91,76.14
Greece,GRC,1986,9.38,24.259998,46.94,19.41,76.5361
Greece,GRC,1987,9.05,24.22,47.0,19.74,76.1047
Greece,GRC,1988,9.19,23.800001,46.99,20.02,77.0015
Greece,GRC,1989,9.11,23.37,46.82,20.69,77.1329
Greece,GRC,1990,9.22,24.02,46.5,20.27,77.2986
Greece,GRC,1991,9.35,23.710001,46.85,20.09,77.386
Greece,GRC,1992,9.16,23.68,46.88,20.27,77.3061
Greece,GRC,1993,9.38,24.529999,47.03,19.06,77.691
Greece,GRC,1994,9.64,25.46,48.030003,16.88,77.8579
Greece,GRC,1995,9.84,25.6,47.47,17.09,77.893
Greece,GRC,1996,10.17,25.92,46.86,17.06,78.0364
Greece,GRC,1997,11.63,26.320002,46.039997,16.01,78.3991
Greece,GRC,1998,12.16,26.550001,45.59,15.69,78.3027
Greece,GRC,1999,13.21,26.62,44.59,15.57,78.4233
Greece,GRC,2000,12.6,27.75,44.66,15.0,78.442
Greece,GRC,2001,12.61,27.43,44.72,15.25,78.9087
Greece,GRC,2002,11.1,26.93,45.67,16.3,79.0305
Greece,GRC,2003,10.83,25.52,45.89,17.76,79.0848
Greece,GRC,2004,11.49,25.69,45.43,17.4,79.3503
Greece,GRC,2005,11.45,26.07,45.15,17.35,79.6505
Greece,GRC,2006,11.41,25.09,45.039997,18.46,79.7605
Greece,GRC,2007,10.61,24.74,45.6,19.06,79.6615
Greece,GRC,2008,8.8,24.21,47.08,19.91,80.1047
Greece,GRC,2009,8.34,23.97,47.28,20.41,80.3677
Greece,GRC,2010,8.81,24.98,46.97,19.24,80.5727
Greece,GRC,2011,7.28,24.14,48.95,19.63,80.6248
Greece,GRC,2012,7.82,23.91,48.67,19.6,80.4221
Greece,GRC,2013,9.96,23.35,46.94,19.75,81.067
Greece,GRC,2014,12.92,23.1,45.460003,18.52,81.1203
Greece,GRC,2015,12.26,23.16,45.86,18.72,80.7894
Greece,GRC,2016,11.39,22.95,46.25,19.4,81.2692
Greece,GRC,2017,11.57,22.759998,45.75,19.93,80.9614
Greece,GRC,2022,14.24,20.810001,44.43,20.52,79.9441
Greece,GRC,2023,14.33,20.8,44.38,20.5,81.8568
Greenland,GRL,1980,8.81,26.359999,43.239998,21.6,62.16
Greenland,GRL,1981,8.95,26.31,43.18,21.56,62.3315
Greenland,GRL,1982,9.1,26.249998,43.14,21.51,62.5072
Greenland,GRL,1983,9.25,26.199999,43.079998,21.47,62.6433
Greenland,GRL,1984,9.4,26.140001,43.04,21.43,62.746
Greenland,GRL,1985,9.55,26.089998,42.98,21.38,62.8242
Greenland,GRL,1986,9.71,26.03,42.92,21.33,62.8715
Greenland,GRL,1987,9.87,25.97,42.87,21.29,62.9136
Greenland,GRL,1988,10.03,25.92,42.809998,21.24,62.9852
Greenland,GRL,1989,10.2,25.85,42.76,21.19,63.094
Greenland,GRL,1990,10.37,25.79,42.69,21.14,63.2397
Greenland,GRL,1991,10.65,25.82,42.39,21.14,63.5142
Greenland,GRL,1992,10.91,25.87,42.1,21.13,63.7924
Greenland,GRL,1993,11.17,25.9,41.79,21.13,64.0794
Greenland,GRL,1994,11.42,25.929998,41.52,21.12,63.9129
Greenland,GRL,1995,11.66,25.97,41.260002,21.12,64.1569
Greenland,GRL,1996,11.89,25.999998,40.99,21.12,64.3306
Greenland,GRL,1997,12.12,26.03,40.73,21.11,64.4872
Greenland,GRL,1998,12.34,26.06,40.49,21.11,64.6589
Greenland,GRL,1999,12.55,26.089998,40.239998,21.11,65.1213
Greenland,GRL,2000,12.76,26.12,40.02,21.1,65.6313
Greenland,GRL,2001,13.14,26.62,39.6,20.65,66.2727
Greenland,GRL,2002,13.51,27.1,39.19,20.2,67.0072
Greenland,GRL,2003,13.88,27.57,38.789997,19.76,67.6174
Greenland,GRL,2004,14.23,28.04,38.4,19.33,67.5455
Greenland,GRL,2005,14.58,28.490002,38.02,18.92,67.7693
Greenland,GRL,2006,14.92,28.929998,37.65,18.51,68.1436
Greenland,GRL,2007,15.25,29.37,37.27,18.11,68.3385
Greenland,GRL,2008,15.57,29.789999,36.91,17.72,68.4002
Greenland,GRL,2009,15.89,30.199999,36.57,17.34,68.3786
Greenland,GRL,2010,16.2,30.61,36.219997,16.97,68.4548
Greenland,GRL,2011,16.18,30.83,36.129997,16.86,68.7938
Greenland,GRL,2012,16.16,31.029999,36.039997,16.76,69.3516
Greenland,GRL,2013,16.14,31.23,35.95,16.67,69.8014
Greenland,GRL,2014,16.12,31.42,35.89,16.58,70.0861
Greenland,GRL,2015,16.11,31.59,35.789997,16.5,70.2341
Greenland,GRL,2016,16.09,31.77,35.73,16.42,70.3866
Greenland,GRL,2017,16.07,31.93,35.66,16.34,70.3861
Greenland,GRL,2018,16.06,32.09,35.600002,16.26,70.354
Greenland,GRL,2019,16.05,32.23,35.530003,16.19,70.2573
Greenland,GRL,2020,16.03,32.38,35.460003,16.12,70.1558
Greenland,GRL,2021,16.03,32.38,35.460003,16.12,70.0489
Greenland,GRL,2022,16.03,32.38,35.460003,16.12,70.0519
Greenland,GRL,2023,16.03,32.38,35.460003,16.12,70.055
Grenada,GRD,1980,23.75,32.190002,35.870003,8.19,68.1169
Grenada,GRD,1981,23.64,32.29,35.9,8.16,68.3481
Grenada,GRD,1982,23.53,32.4,35.94,8.13,68.5968
Grenada,GRD,1983,23.42,32.51,35.969997,8.1,64.3326
Grenada,GRD,1984,23.31,32.61,36.01,8.07,69.0947
Grenada,GRD,1985,23.19,32.73,36.039997,8.03,69.3378
Grenada,GRD,1986,23.07,32.85,36.09,8.0,69.5741
Grenada,GRD,1987,22.95,32.960003,36.12,7.96,69.8084
Grenada,GRD,1988,22.83,33.08,36.16,7.93,70.0449
Grenada,GRD,1989,22.71,33.21,36.210003,7.86,70.2889
Grenada,GRD,1990,22.58,33.34,36.26,7.83,70.5464
Grenada,GRD,1991,22.57,33.23,36.3,7.89,70.8233
Grenada,GRD,1992,22.55,33.149998,36.37,7.93,71.1249
Grenada,GRD,1993,22.54,33.059998,36.44,7.97,71.45
Grenada,GRD,1994,22.53,32.969997,36.489998,8.0,71.78
Grenada,GRD,1995,22.52,32.879997,36.559998,8.04,72.0936
Grenada,GRD,1996,22.51,32.8,36.62,8.07,72.373
Grenada,GRD,1997,22.5,32.710003,36.68,8.11,72.6004
Grenada,GRD,1998,22.49,32.63,36.73,8.14,72.7622
Grenada,GRD,1999,22.48,32.55,36.8,8.18,72.8725
Grenada,GRD,2000,22.47,32.47,36.86,8.21,72.9547
Grenada,GRD,2001,22.31,32.460003,36.98,8.26,73.0336
Grenada,GRD,2002,22.16,32.440002,37.09,8.3,73.1424
Grenada,GRD,2003,22.02,32.43,37.22,8.35,73.2907
Grenada,GRD,2004,21.89,32.41,37.31,8.39,72.4468
Grenada,GRD,2005,21.76,32.4,37.41,8.43,73.7003
Grenada,GRD,2006,21.64,32.39,37.5,8.46,73.9302
Grenada,GRD,2007,21.53,32.370003,37.6,8.5,74.1588
Grenada,GRD,2008,21.42,32.36,37.69,8.53,74.3745
Grenada,GRD,2009,21.31,32.350002,37.77,8.57,74.567
Grenada,GRD,2010,21.21,32.34,37.86,8.6,74.7308
Grenada,GRD,2011,21.2,31.830002,37.8,9.17,74.8608
Grenada,GRD,2012,21.2,31.32,37.75,9.74,74.9607
Grenada,GRD,2013,21.2,30.8,37.69,10.3,75.0221
Grenada,GRD,2014,21.2,30.3,37.65,10.86,75.0449
Grenada,GRD,2015,21.19,29.800001,37.59,11.41,75.0375
Grenada,GRD,2016,21.19,29.300001,37.55,11.97,75.0099
Grenada,GRD,2017,21.19,28.8,37.49,12.51,74.9766
Grenada,GRD,2018,21.18,28.32,37.44,13.06,74.9569
Grenada,GRD,2019,21.18,27.83,37.41,13.6,74.9711
Grenada,GRD,2020,21.2,27.37,37.38,14.06,75.019
Grenada,GRD,2021,21.2,27.37,37.38,14.06,74.5221
Grenada,GRD,2022,21.2,27.37,37.38,14.06,75.1508
Grenada,GRD,2023,21.2,27.37,37.38,14.06,75.2052
Guatemala,GTM,2022,17.87,33.94,37.81,10.37,71.2064
Guatemala,GTM,2023,17.87,33.94,37.81,10.37,72.6023
Guernsey,GGY,1980,9.08,23.14,47.32,20.46,75.4874
Guernsey,GGY,1981,9.05,23.17,47.33,20.45,74.6808
Guernsey,GGY,1982,9.02,23.16,47.510002,20.32,72.3651
Guernsey,GGY,1983,9.13,23.17,47.19,20.51,76.2083
Guernsey,GGY,1984,9.34,23.32,47.03,20.31,76.2265
Guernsey,GGY,1985,9.37,23.5,47.24,19.89,76.0329
Guernsey,GGY,1986,9.34,23.18,47.3,20.17,76.0268
Guernsey,GGY,1987,9.27,23.23,47.19,20.31,76.4275
Guernsey,GGY,1988,9.33,23.109999,46.74,20.82,76.6987
Guernsey,GGY,1989,9.43,23.17,46.69,20.71,77.6011
Guernsey,GGY,1990,9.22,23.28,46.56,20.93,76.6357
Guernsey,GGY,1991,9.14,23.16,46.64,21.05,76.7928
Guernsey,GGY,1992,9.51,23.69,46.239998,20.55,77.8223
Guernsey,GGY,1993,9.63,23.82,46.67,19.88,76.7998
Guernsey,GGY,1994,10.07,24.1,46.45,19.37,77.0163
Guernsey,GGY,1995,9.75,24.11,46.59,19.56,78.1235
Guernsey,GGY,1996,10.08,23.95,46.44,19.53,78.0918
Guernsey,GGY,1997,10.68,24.13,45.989998,19.19,78.7018
Guernsey,GGY,1998,10.81,24.14,45.789997,19.26,79.1567
Guernsey,GGY,1999,10.88,24.11,45.76,19.24,80.2553
Guernsey,GGY,2000,11.3,24.27,45.52,18.92,79.3867
Guernsey,GGY,2001,10.86,24.250002,45.96,18.93,79.487
Guernsey,GGY,2002,10.5,24.11,46.2,19.19,79.6117
Guernsey,GGY,2003,10.75,24.01,46.37,18.87,79.6828
Guernsey,GGY,2004,11.16,23.88,46.88,18.08,80.4338
Guernsey,GGY,2005,11.34,23.94,46.399998,18.32,80.7315
Guernsey,GGY,2006,12.0,23.980001,45.87,18.16,81.1572
Guernsey,GGY,2007,11.98,24.089998,45.52,18.4,81.3092
Guernsey,GGY,2008,10.78,23.46,46.6,19.16,81.5586
Guernsey,GGY,2009,9.88,23.6,47.02,19.5,81.9031
Guernsey,GGY,2010,10.93,24.21,46.43,18.43,82.3105
Guernsey,GGY,2011,10.88,24.18,46.62,18.33,82.6412
Guernsey,GGY,2012,10.25,24.150002,47.170002,18.44,82.3522
Guernsey,GGY,2013,10.4,24.23,47.170002,18.19,82.8353
Guernsey,GGY,2014,10.85,24.240002,46.85,18.06,83.0091
Guernsey,GGY,2015,10.66,24.330002,46.92,18.09,82.7496
Guernsey,GGY,2016,10.77,24.36,46.69,18.19,82.5649
Guernsey,GGY,2017,10.78,24.5,46.41,18.32,82.3206
Guernsey,GGY,2018,10.83,24.42,46.27,18.49,82.7481
Guernsey,GGY,2019,10.49,24.529999,46.309998,18.68,83.2815
Guernsey,GGY,2020,10.58,24.28,46.54,18.6,83.3459
Guernsey,GGY,2021,11.4,24.13,46.03,18.44,81.9691
Guernsey,GGY,2022,11.5,24.169998,45.85,18.49,83.108
Guernsey,GGY,2023,11.5,24.169998,45.85,18.49,83.2744
Guinea,GIN,1991,9.7,36.7,42.399998,11.19,47.7813
Guinea,GIN,2002,18.53,32.95,35.59,12.93,53.2002
Guinea,GIN,2003,17.37,32.99,36.33,13.29,53.5891
Guinea,GIN,2007,13.01,33.02,39.24,14.73,55.2331
Guinea,GIN,2012,12.35,29.699999,40.5,17.44,57.1169
Guinea,GIN,2022,8.55,28.67,43.1,19.67,60.4316
Guinea,GIN,2023,8.55,28.67,43.1,19.67,60.7405
Guinea-Bissau,GNB,1991,19.6,32.43,35.38,12.6,47.2012
Guinea-Bissau,GNB,1993,19.48,32.47,35.43,12.62,47.8404
Guinea-Bissau,GNB,2002,13.9,30.27,39.309998,16.51,51.6083
Guinea-Bissau,GNB,2010,13.21,30.630001,39.52,16.65,56.9992
Guinea-Bissau,GNB,2022,10.84,30.54,41.15,17.47,63.6045
Guinea-Bissau,GNB,2023,10.84,30.54,41.15,17.47,64.0849
Guyana,GUY,2022,17.87,33.94,37.81,10.37,69.8885
Guyana,GUY,2023,17.87,33.94,37.81,10.37,70.1802
Haiti,HTI,2022,17.87,33.94,37.81,10.37,63.9483
Haiti,HTI,2023,17.87,33.94,37.81,10.37,64.9356
Honduras,HND,2022,17.87,33.94,37.81,10.37,72.7151
Honduras,HND,2023,17.87,33.94,37.81,10.37,72.8842
Hong Kong,HKG,1981,14.31,27.24,38.31,20.15,74.5977
Hong Kong,HKG,1986,15.56,29.01,36.84,18.58,76.6914
Hong Kong,HKG,1991,16.93,28.79,37.71,16.56,77.6926
Hong Kong,HKG,1996,14.29,28.39,40.55,16.77,79.4544
Hong Kong,HKG,2001,17.52,27.55,39.789997,15.14,80.992
Hong Kong,HKG,2006,21.81,27.919998,37.23,13.04,81.9469
Hong Kong,HKG,2011,20.46,30.039999,36.97,12.54,83.1597
Hong Kong,HKG,2016,17.99,30.22,38.12,13.68,84.3803
Hong Kong,HKG,2022,17.75,30.47,38.11,13.68,83.4853
Hong Kong,HKG,2023,17.75,30.47,38.11,13.68,85.5106
Hungary,HUN,1980,2.68,15.38,44.95,36.99,69.0886
Hungary,HUN,1981,2.67,14.15,45.35,37.84,69.1506
Hungary,HUN,1982,2.7,14.030001,45.06,38.22,69.3529
Hungary,HUN,1983,2.6,13.44,44.13,39.84,68.9291
Hungary,HUN,1984,2.57,12.92,42.95,41.56,68.9647
Hungary,HUN,1985,2.64,13.88,42.64,40.85,68.9019
Hungary,HUN,1986,2.74,13.060001,43.07,41.13,69.1132
Hungary,HUN,1987,3.17,13.609999,43.329998,39.88,69.564
Hungary,HUN,1988,3.59,14.19,43.68,38.52,69.9424
Hungary,HUN,1989,4.89,17.52,45.87,31.72,69.3945
Hungary,HUN,1990,5.37,17.41,46.75,30.47,69.3718
Hungary,HUN,1991,6.06,18.2,46.83,28.9,69.4409
Hungary,HUN,1992,6.84,19.220001,46.63,27.3,69.1672
Hungary,HUN,1993,7.09,19.27,46.29,27.35,69.1803
Hungary,HUN,1994,7.21,20.3,46.149998,26.34,69.6042
Hungary,HUN,1995,7.42,18.69,45.739998,28.15,69.9689
Hungary,HUN,1996,8.26,18.69,43.28,29.76,70.5972
Hungary,HUN,1997,8.25,19.140001,43.55,29.05,71.0034
Hungary,HUN,1998,8.65,19.76,42.08,29.52,70.9186
Hungary,HUN,1999,8.72,20.78,43.16,27.35,71.0402
Hungary,HUN,2000,9.57,19.419998,43.21,27.81,71.7581
Hungary,HUN,2001,9.81,22.8,41.64,25.75,72.3944
Hungary,HUN,2002,11.14,21.45,42.02,25.39,72.5072
Hungary,HUN,2003,10.68,21.69,42.42,25.21,72.5135
Hungary,HUN,2004,10.57,24.04,40.6,24.79,72.906
Hungary,HUN,2005,13.21,21.43,40.59,24.77,72.8649
Hungary,HUN,2006,12.52,23.42,40.3,23.76,73.3441
Hungary,HUN,2007,11.23,24.94,40.98,22.86,73.4314
Hungary,HUN,2008,11.4,22.77,41.82,24.0,73.9571
Hungary,HUN,2009,11.34,22.55,42.51,23.59,74.179
Hungary,HUN,2010,11.82,22.26,43.01,22.91,74.5189
Hungary,HUN,2011,11.62,21.83,43.52,23.03,74.9226
Hungary,HUN,2012,10.56,22.0,44.010002,23.44,75.1826
Hungary,HUN,2013,12.04,22.46,42.89,22.61,75.6827
Hungary,HUN,2014,11.82,21.49,43.82,22.87,75.8493
Hungary,HUN,2015,12.0,21.250002,43.94,22.81,75.6536
Hungary,HUN,2016,11.93,22.130001,43.07,22.87,76.1569
Hungary,HUN,2017,11.65,21.68,43.74,22.94,76.007
Hungary,HUN,2018,11.45,21.63,44.7,22.22,76.2049
Hungary,HUN,2022,10.01,22.98,44.4,22.61,76.2118
Hungary,HUN,2023,9.91,23.59,44.100002,22.39,77.024
Iceland,ISL,1980,7.53,21.88,46.78,23.81,76.5969
Iceland,ISL,1981,7.53,21.88,46.78,23.81,76.192
Iceland,ISL,1982,7.53,21.88,46.78,23.81,76.7987
Iceland,ISL,1983,7.53,21.88,46.78,23.81,76.4252
Iceland,ISL,1984,7.53,21.88,46.78,23.81,77.2951
Iceland,ISL,1985,7.53,21.88,46.78,23.81,77.3897
Iceland,ISL,1986,7.53,21.88,46.78,23.81,77.8702
Iceland,ISL,1987,7.53,21.88,46.78,23.81,77.0507
Iceland,ISL,1988,7.53,21.88,46.78,23.81,76.8934
Iceland,ISL,1989,7.53,21.88,46.78,23.81,77.9323
Iceland,ISL,1990,7.53,21.88,46.78,23.81,77.7406
Iceland,ISL,1991,7.47,22.0,46.7,23.82,77.7575
Iceland,ISL,1992,7.79,22.58,46.02,23.61,78.5865
Iceland,ISL,1993,7.55,22.02,46.52,23.92,78.8093
Iceland,ISL,1994,7.65,22.08,46.36,23.92,79.0221
Iceland,ISL,1995,7.72,22.07,46.16,24.05,77.5426
Iceland,ISL,1996,7.53,22.01,46.42,24.05,78.6456
Iceland,ISL,1997,7.65,22.07,46.43,23.86,78.6723
Iceland,ISL,1998,7.69,22.33,46.329998,23.64,79.3963
Iceland,ISL,1999,8.24,21.87,46.37,23.52,79.2363
Iceland,ISL,2000,8.46,21.64,46.19,23.72,79.5485
Iceland,ISL,2001,10.16,21.42,45.210003,23.21,80.4209
Iceland,ISL,2002,10.82,21.74,44.5,22.94,80.2778
Iceland,ISL,2003,11.99,20.93,43.96,23.13,80.7678
Iceland,ISL,2004,9.14,21.39,45.43,24.04,80.7209
Iceland,ISL,2005,10.51,21.080002,46.34,22.07,81.1691
Iceland,ISL,2006,11.03,22.37,45.210003,21.39,80.9375
Iceland,ISL,2007,15.25,21.71,42.36,20.69,81.093
Iceland,ISL,2008,8.16,21.68,46.8,23.37,81.244
Iceland,ISL,2009,6.82,22.69,46.77,23.72,81.4174
Iceland,ISL,2010,5.45,21.51,47.1,25.94,81.5939
Iceland,ISL,2011,5.73,21.080002,46.96,26.23,81.9725
Iceland,ISL,2012,6.89,20.730001,46.17,26.2,82.3459
Iceland,ISL,2013,8.33,21.33,44.9,25.44,81.7425
Iceland,ISL,2014,8.61,20.83,44.91,25.65,82.4298
Iceland,ISL,2015,8.27,20.62,45.33,25.78,82.1638
Iceland,ISL,2016,8.78,20.43,44.93,25.86,81.8286
Iceland,ISL,2022,7.74,23.3,42.77,26.21,81.5877
Iceland,ISL,2023,8.1,20.14,44.48,27.28,82.6911
India,IND,1950,11.72,23.45,42.94,21.89,41.1815
India,IND,1951,11.71,25.09,42.68,20.51,41.5954
India,IND,1952,11.9,24.259998,43.13,20.7,42.0866
India,IND,1953,11.45,24.83,42.73,20.99,42.3863
India,IND,1954,12.75,25.27,41.58,20.4,43.2483
India,IND,1955,14.99,25.46,40.67,18.89,43.7399
India,IND,1956,13.95,25.43,41.11,19.52,44.133
India,IND,1957,14.26,24.51,40.68,20.56,44.4145
India,IND,1958,13.94,25.07,40.99,20.0,44.7776
India,IND,1959,13.08,24.66,41.73,20.53,45.2602
India,IND,1960,13.68,23.62,41.54,21.17,45.6104
India,IND,1961,13.03,24.36,41.460003,21.14,45.8244
India,IND,1962,12.7,24.330002,41.260002,21.71,46.1335
India,IND,1963,12.22,22.34,42.57,22.87,46.4581
India,IND,1964,12.05,23.51,41.86,22.58,46.7418
India,IND,1965,12.75,23.23,41.54,22.49,45.5579
India,IND,1966,13.05,23.28,41.21,22.45,45.8839
India,IND,1967,12.83,23.14,41.8,22.23,46.1835
India,IND,1968,12.2,23.019999,42.24,22.54,47.9249
India,IND,1969,13.31,23.14,41.57,21.97,48.2601
India,IND,1970,13.71,23.37,41.11,21.82,48.5852
India,IND,1971,11.78,22.95,42.539997,22.72,48.9023
India,IND,1972,11.12,23.1,42.809998,22.96,49.2126
India,IND,1973,10.22,23.77,42.93,23.08,49.6418
India,IND,1974,10.33,23.85,42.89,22.92,50.2589
India,IND,1975,10.59,23.7,42.899998,22.79,50.7615
India,IND,1976,10.35,24.070002,42.92,22.66,51.3019
India,IND,1977,9.81,24.4,43.149998,22.64,51.8221
India,IND,1978,9.28,24.42,43.579998,22.73,52.4204
India,IND,1979,8.08,24.22,44.58,23.12,53.0143
India,IND,1980,7.45,24.14,45.14,23.27,53.5928
India,IND,1981,6.72,24.01,45.789997,23.48,54.1726
India,IND,1982,6.19,23.92,46.29,23.6,54.7354
India,IND,1983,10.51,24.91,42.86,21.73,55.2829
India,IND,1984,9.01,24.45,44.170002,22.37,55.8125
India,IND,1985,10.5,24.32,43.27,21.91,56.3239
India,IND,1986,10.83,24.250002,43.1,21.81,56.8193
India,IND,1987,10.36,24.13,43.51,22.0,57.2908
India,IND,1988,11.2,24.240002,42.879997,21.67,57.7443
India,IND,1989,11.09,24.37,42.85,21.69,58.1959
India,IND,1990,10.75,22.96,43.99,22.31,58.6184
India,IND,1991,10.23,23.92,43.65,22.19,59.0324
India,IND,1992,10.26,24.98,42.92,21.85,59.445
India,IND,1993,12.82,24.14,41.74,21.29,59.823
India,IND,1994,13.08,25.67,40.54,20.72,60.2372
India,IND,1995,16.22,24.349998,39.26,20.17,60.6295
India,IND,1996,14.93,24.240002,40.13,20.7,61.0269
India,IND,1997,14.22,24.8,40.19,20.8,61.4393
India,IND,2005,19.61,26.109999,35.969997,18.31,64.9385
India,IND,2012,21.54,33.71,29.789999,14.98,68.0763
India,IND,2013,22.74,33.149998,29.35,14.76,68.499
India,IND,2022,25.5,34.2,25.99,14.31,71.6984
India,IND,2023,24.11,34.35,26.800001,14.75,72.0026
Indonesia,IDN,1985,15.67,26.24,40.81,17.28,61.3867
Indonesia,IDN,1986,20.9,25.150002,38.13,15.81,61.7355
Indonesia,IDN,1987,18.14,26.92,39.1,15.84,62.0868
Indonesia,IDN,1988,16.1,28.18,39.789997,15.94,62.3861
Indonesia,IDN,1989,15.59,29.12,39.57,15.72,62.8827
Indonesia,IDN,1990,15.02,29.16,40.05,15.76,63.2486
Indonesia,IDN,1991,15.8,29.16,39.52,15.51,63.7031
Indonesia,IDN,1992,17.97,30.599998,37.0,14.44,64.1821
Indonesia,IDN,1993,19.25,28.94,37.28,14.54,64.8509
Indonesia,IDN,1994,19.18,27.919998,38.29,14.62,65.0413
Indonesia,IDN,1995,18.56,29.769999,37.59,14.09,65.2633
Indonesia,IDN,1996,20.6,27.919998,37.53,13.96,65.4648
Indonesia,IDN,1997,16.54,30.250002,37.41,15.8,65.7737
Indonesia,IDN,1998,14.84,24.72,41.11,19.33,65.9416
Indonesia,IDN,1999,13.73,25.51,41.12,19.64,66.0015
Indonesia,IDN,2000,13.7,24.77,41.780003,19.76,66.2919
Indonesia,IDN,2001,14.79,24.57,41.38,19.26,66.5826
Indonesia,IDN,2002,14.32,24.86,41.8,19.02,66.9535
Indonesia,IDN,2003,13.87,25.400002,41.89,18.84,67.134
Indonesia,IDN,2004,15.33,26.289999,40.56,17.82,65.5208
